order_item_id,order_id,product_id,quantity,unit_price,discount,cost_price,gross_sales,discount_amount,revenue,cost,profit,profit_margin
OI002653,O01049,P051,2,3109.99,0.1,1315.1,6219.98,621.998,5597.982,2630.2,2967.782,0.530152116
OI002785,O01101,P051,2,3109.99,0.1,1315.1,6219.98,621.998,5597.982,2630.2,2967.782,0.530152116
OI005186,O02061,P051,2,3109.99,0.1,1315.1,6219.98,621.998,5597.982,2630.2,2967.782,0.530152116
OI003422,O01360,P052,2,5599.03,0.15,3277.37,11198.06,1679.709,9518.351,6554.74,2963.611,0.311357608
OI003930,O01575,P052,2,5599.03,0.15,3277.37,11198.06,1679.709,9518.351,6554.74,2963.611,0.311357608
OI000246,O00098,P003,1,6285.84,0,3329.26,6285.84,0,6285.84,3329.26,2956.58,0.470355593
OI003164,O01260,P003,1,6285.84,0,3329.26,6285.84,0,6285.84,3329.26,2956.58,0.470355593
OI005365,O02134,P003,1,6285.84,0,3329.26,6285.84,0,6285.84,3329.26,2956.58,0.470355593
OI003080,O01223,P001,1,5060.04,0.3,594.86,5060.04,1518.012,3542.028,594.86,2947.168,0.832056664
OI003569,O01419,P001,1,5060.04,0.3,594.86,5060.04,1518.012,3542.028,594.86,2947.168,0.832056664
OI004495,O01805,P040,1,5866.02,0.2,1770.44,5866.02,1173.204,4692.816,1770.44,2922.376,0.622733983
OI004802,O01921,P040,1,5866.02,0.2,1770.44,5866.02,1173.204,4692.816,1770.44,2922.376,0.622733983
OI003129,O01246,P073,2,6594.36,0.3,3155.39,13188.72,3956.616,9232.104,6310.78,2921.324,0.316431011
OI003203,O01274,P073,2,6594.36,0.3,3155.39,13188.72,3956.616,9232.104,6310.78,2921.324,0.316431011
OI003550,O01411,P073,2,6594.36,0.3,3155.39,13188.72,3956.616,9232.104,6310.78,2921.324,0.316431011
OI002052,O00810,P005,1,3320.34,0.05,245.87,3320.34,166.017,3154.323,245.87,2908.453,0.922053005
OI003099,O01234,P070,1,4988.16,0.2,1084.07,4988.16,997.632,3990.528,1084.07,2906.458,0.728339207
OI003673,O01466,P070,1,4988.16,0.2,1084.07,4988.16,997.632,3990.528,1084.07,2906.458,0.728339207
OI001773,O00703,P043,3,6217.67,0.1,4630.79,18653.01,1865.301,16787.709,13892.37,2895.339,0.172467786
OI001823,O00721,P043,3,6217.67,0.1,4630.79,18653.01,1865.301,16787.709,13892.37,2895.339,0.172467786
OI002023,O00796,P043,3,6217.67,0.1,4630.79,18653.01,1865.301,16787.709,13892.37,2895.339,0.172467786
OI002275,O00898,P043,3,6217.67,0.1,4630.79,18653.01,1865.301,16787.709,13892.37,2895.339,0.172467786
OI003855,O01542,P043,3,6217.67,0.1,4630.79,18653.01,1865.301,16787.709,13892.37,2895.339,0.172467786
OI004586,O01840,P043,3,6217.67,0.1,4630.79,18653.01,1865.301,16787.709,13892.37,2895.339,0.172467786
OI004812,O01925,P043,3,6217.67,0.1,4630.79,18653.01,1865.301,16787.709,13892.37,2895.339,0.172467786
OI000986,O00383,P055,4,3905.29,0.05,2991.91,15621.16,781.058,14840.102,11967.64,2872.462,0.193560799
OI001494,O00589,P055,4,3905.29,0.05,2991.91,15621.16,781.058,14840.102,11967.64,2872.462,0.193560799
OI001554,O00617,P055,4,3905.29,0.05,2991.91,15621.16,781.058,14840.102,11967.64,2872.462,0.193560799
OI003986,O01594,P055,4,3905.29,0.05,2991.91,15621.16,781.058,14840.102,11967.64,2872.462,0.193560799
OI001312,O00512,P046,2,6490.81,0.2,3763.21,12981.62,2596.324,10385.296,7526.42,2858.876,0.275281128
OI002706,O01069,P046,2,6490.81,0.2,3763.21,12981.62,2596.324,10385.296,7526.42,2858.876,0.275281128
OI000263,O00104,P047,2,6217.65,0.15,3858.64,12435.3,1865.295,10570.005,7717.28,2852.725,0.269888709
OI000360,O00143,P047,2,6217.65,0.15,3858.64,12435.3,1865.295,10570.005,7717.28,2852.725,0.269888709
OI001609,O00639,P047,2,6217.65,0.15,3858.64,12435.3,1865.295,10570.005,7717.28,2852.725,0.269888709
OI001639,O00649,P047,2,6217.65,0.15,3858.64,12435.3,1865.295,10570.005,7717.28,2852.725,0.269888709
OI003671,O01465,P047,2,6217.65,0.15,3858.64,12435.3,1865.295,10570.005,7717.28,2852.725,0.269888709
OI005031,O02004,P047,2,6217.65,0.15,3858.64,12435.3,1865.295,10570.005,7717.28,2852.725,0.269888709
OI001385,O00544,P032,1,6623.25,0.1,3109.6,6623.25,662.325,5960.925,3109.6,2851.325,0.478335997
OI002761,O01090,P032,1,6623.25,0.1,3109.6,6623.25,662.325,5960.925,3109.6,2851.325,0.478335997
OI003777,O01507,P032,1,6623.25,0.1,3109.6,6623.25,662.325,5960.925,3109.6,2851.325,0.478335997
OI004452,O01787,P032,1,6623.25,0.1,3109.6,6623.25,662.325,5960.925,3109.6,2851.325,0.478335997
OI005136,O02045,P022,1,5959.11,0,3108.79,5959.11,0,5959.11,3108.79,2850.32,0.478313037
OI002700,O01066,P060,4,1760.75,0.05,963.34,7043,352.15,6690.85,3853.36,2837.49,0.424085131
OI003531,O01403,P060,4,1760.75,0.05,963.34,7043,352.15,6690.85,3853.36,2837.49,0.424085131
OI003557,O01415,P060,4,1760.75,0.05,963.34,7043,352.15,6690.85,3853.36,2837.49,0.424085131
OI005091,O02025,P060,4,1760.75,0.05,963.34,7043,352.15,6690.85,3853.36,2837.49,0.424085131
OI000988,O00384,P012,1,3994.33,0.1,777.41,3994.33,399.433,3594.897,777.41,2817.487,0.783746238
OI002713,O01072,P012,1,3994.33,0.1,777.41,3994.33,399.433,3594.897,777.41,2817.487,0.783746238
OI003118,O01242,P012,1,3994.33,0.1,777.41,3994.33,399.433,3594.897,777.41,2817.487,0.783746238
OI003802,O01517,P012,1,3994.33,0.1,777.41,3994.33,399.433,3594.897,777.41,2817.487,0.783746238
OI004739,O01897,P077,3,1850.78,0.05,819.29,5552.34,277.617,5274.723,2457.87,2816.853,0.534028612
OI003328,O01324,P025,2,3270.83,0.05,1704.38,6541.66,327.083,6214.577,3408.76,2805.817,0.451489619
OI000256,O00102,P065,4,1521.26,0,820.9,6085.04,0,6085.04,3283.6,2801.44,0.460381526
OI003320,O01321,P065,4,1521.26,0,820.9,6085.04,0,6085.04,3283.6,2801.44,0.460381526
OI004249,O01695,P065,4,1521.26,0,820.9,6085.04,0,6085.04,3283.6,2801.44,0.460381526
OI002296,O00906,P029,1,3811.62,0.2,262.65,3811.62,762.324,3049.296,262.65,2786.646,0.913865364
OI002349,O00931,P029,1,3811.62,0.2,262.65,3811.62,762.324,3049.296,262.65,2786.646,0.913865364
OI004432,O01776,P029,1,3811.62,0.2,262.65,3811.62,762.324,3049.296,262.65,2786.646,0.913865364
OI002294,O00906,P049,1,6189.2,0.15,2480.95,6189.2,928.38,5260.82,2480.95,2779.87,0.52841002
OI000112,O00046,P073,1,6594.36,0.1,3155.39,6594.36,659.436,5934.924,3155.39,2779.534,0.468335231
OI000992,O00386,P073,1,6594.36,0.1,3155.39,6594.36,659.436,5934.924,3155.39,2779.534,0.468335231
OI001797,O00711,P073,1,6594.36,0.1,3155.39,6594.36,659.436,5934.924,3155.39,2779.534,0.468335231
OI004981,O01983,P073,1,6594.36,0.1,3155.39,6594.36,659.436,5934.924,3155.39,2779.534,0.468335231
OI001137,O00444,P007,1,3880.55,0,1109.38,3880.55,0,3880.55,1109.38,2771.17,0.714117844
OI000896,O00350,P066,2,6217.53,0.15,3905.53,12435.06,1865.259,10569.801,7811.06,2758.741,0.26100217
OI001364,O00531,P066,2,6217.53,0.15,3905.53,12435.06,1865.259,10569.801,7811.06,2758.741,0.26100217
OI003014,O01196,P066,2,6217.53,0.15,3905.53,12435.06,1865.259,10569.801,7811.06,2758.741,0.26100217
OI003087,O01227,P066,2,6217.53,0.15,3905.53,12435.06,1865.259,10569.801,7811.06,2758.741,0.26100217
OI003749,O01495,P066,2,6217.53,0.15,3905.53,12435.06,1865.259,10569.801,7811.06,2758.741,0.26100217
OI003841,O01536,P066,2,6217.53,0.15,3905.53,12435.06,1865.259,10569.801,7811.06,2758.741,0.26100217
OI002424,O00960,P028,2,6060.07,0.2,3474.32,12120.14,2424.028,9696.112,6948.64,2747.472,0.283358113
OI004255,O01698,P028,2,6060.07,0.2,3474.32,12120.14,2424.028,9696.112,6948.64,2747.472,0.283358113
OI001628,O00647,P005,1,3320.34,0.1,245.87,3320.34,332.034,2988.306,245.87,2742.436,0.917722616
OI003156,O01256,P005,1,3320.34,0.1,245.87,3320.34,332.034,2988.306,245.87,2742.436,0.917722616
OI002380,O00942,P055,3,3905.29,0,2991.91,11715.87,0,11715.87,8975.73,2740.14,0.233882759
OI002519,O00999,P055,3,3905.29,0,2991.91,11715.87,0,11715.87,8975.73,2740.14,0.233882759
OI000090,O00038,P027,1,5678.95,0.15,2088.43,5678.95,851.8425,4827.1075,2088.43,2738.6775,0.567353741
OI000707,O00279,P027,1,5678.95,0.15,2088.43,5678.95,851.8425,4827.1075,2088.43,2738.6775,0.567353741
OI001791,O00709,P075,4,6578.23,0.15,4906.98,26312.92,3946.938,22365.982,19627.92,2738.062,0.122420826
OI002345,O00930,P075,4,6578.23,0.15,4906.98,26312.92,3946.938,22365.982,19627.92,2738.062,0.122420826
OI003354,O01334,P075,4,6578.23,0.15,4906.98,26312.92,3946.938,22365.982,19627.92,2738.062,0.122420826
OI004600,O01846,P075,4,6578.23,0.15,4906.98,26312.92,3946.938,22365.982,19627.92,2738.062,0.122420826
OI000447,O00174,P025,3,3270.83,0.2,1704.38,9812.49,1962.498,7849.992,5113.14,2736.852,0.348643922
OI000715,O00281,P025,3,3270.83,0.2,1704.38,9812.49,1962.498,7849.992,5113.14,2736.852,0.348643922
OI002366,O00938,P025,3,3270.83,0.2,1704.38,9812.49,1962.498,7849.992,5113.14,2736.852,0.348643922
OI004630,O01857,P025,3,3270.83,0.2,1704.38,9812.49,1962.498,7849.992,5113.14,2736.852,0.348643922
OI001357,O00529,P076,3,1644.18,0.15,487.76,4932.54,739.881,4192.659,1463.28,2729.379,0.65098998
OI003871,O01548,P076,3,1644.18,0.15,487.76,4932.54,739.881,4192.659,1463.28,2729.379,0.65098998
OI001945,O00769,P046,1,6490.81,0,3763.21,6490.81,0,6490.81,3763.21,2727.6,0.420224903
OI002461,O00977,P046,1,6490.81,0,3763.21,6490.81,0,6490.81,3763.21,2727.6,0.420224903
OI004072,O01629,P046,1,6490.81,0,3763.21,6490.81,0,6490.81,3763.21,2727.6,0.420224903
OI004701,O01884,P046,1,6490.81,0,3763.21,6490.81,0,6490.81,3763.21,2727.6,0.420224903
OI000956,O00373,P024,1,6203.92,0.05,3183.57,6203.92,310.196,5893.724,3183.57,2710.154,0.459837278
OI001260,O00494,P024,1,6203.92,0.05,3183.57,6203.92,310.196,5893.724,3183.57,2710.154,0.459837278
OI004075,O01630,P024,1,6203.92,0.05,3183.57,6203.92,310.196,5893.724,3183.57,2710.154,0.459837278
OI001757,O00697,P056,1,5689.43,0.15,2138.41,5689.43,853.4145,4836.0155,2138.41,2697.6055,0.557815727
OI005079,O02021,P056,1,5689.43,0.15,2138.41,5689.43,853.4145,4836.0155,2138.41,2697.6055,0.557815727
OI000170,O00069,P072,3,3098.66,0,2200.58,9295.98,0,9295.98,6601.74,2694.24,0.289828507
OI000461,O00179,P072,3,3098.66,0,2200.58,9295.98,0,9295.98,6601.74,2694.24,0.289828507
OI000561,O00219,P072,3,3098.66,0,2200.58,9295.98,0,9295.98,6601.74,2694.24,0.289828507
OI001776,O00703,P072,3,3098.66,0,2200.58,9295.98,0,9295.98,6601.74,2694.24,0.289828507
OI001872,O00738,P072,3,3098.66,0,2200.58,9295.98,0,9295.98,6601.74,2694.24,0.289828507
OI002505,O00993,P072,3,3098.66,0,2200.58,9295.98,0,9295.98,6601.74,2694.24,0.289828507
OI004916,O01963,P072,3,3098.66,0,2200.58,9295.98,0,9295.98,6601.74,2694.24,0.289828507
OI004929,O01966,P072,3,3098.66,0,2200.58,9295.98,0,9295.98,6601.74,2694.24,0.289828507
OI001339,O00524,P075,2,6578.23,0.05,4906.98,13156.46,657.823,12498.637,9813.96,2684.677,0.214797582
OI002758,O01089,P075,2,6578.23,0.05,4906.98,13156.46,657.823,12498.637,9813.96,2684.677,0.214797582
OI003879,O01552,P075,2,6578.23,0.05,4906.98,13156.46,657.823,12498.637,9813.96,2684.677,0.214797582
OI005390,O02142,P075,2,6578.23,0.05,4906.98,13156.46,657.823,12498.637,9813.96,2684.677,0.214797582
OI000197,O00078,P051,2,3109.99,0.15,1315.1,6219.98,932.997,5286.983,2630.2,2656.783,0.502514005
OI000242,O00097,P051,2,3109.99,0.15,1315.1,6219.98,932.997,5286.983,2630.2,2656.783,0.502514005
OI001798,O00711,P051,2,3109.99,0.15,1315.1,6219.98,932.997,5286.983,2630.2,2656.783,0.502514005
OI002020,O00795,P051,2,3109.99,0.15,1315.1,6219.98,932.997,5286.983,2630.2,2656.783,0.502514005
OI002212,O00870,P051,2,3109.99,0.15,1315.1,6219.98,932.997,5286.983,2630.2,2656.783,0.502514005
OI001686,O00670,P076,4,1644.18,0.3,487.76,6576.72,1973.016,4603.704,1951.04,2652.664,0.576202119
OI002978,O01178,P076,4,1644.18,0.3,487.76,6576.72,1973.016,4603.704,1951.04,2652.664,0.576202119
OI003211,O01278,P076,4,1644.18,0.3,487.76,6576.72,1973.016,4603.704,1951.04,2652.664,0.576202119
OI003937,O01577,P076,4,1644.18,0.3,487.76,6576.72,1973.016,4603.704,1951.04,2652.664,0.576202119
OI002712,O01072,P079,3,2345.86,0,1462.57,7037.58,0,7037.58,4387.71,2649.87,0.376531421
OI002771,O01095,P079,3,2345.86,0,1462.57,7037.58,0,7037.58,4387.71,2649.87,0.376531421
OI002826,O01118,P079,3,2345.86,0,1462.57,7037.58,0,7037.58,4387.71,2649.87,0.376531421
OI000411,O00160,P074,1,7323.07,0,4674.57,7323.07,0,7323.07,4674.57,2648.5,0.361665258
OI002575,O01018,P074,1,7323.07,0,4674.57,7323.07,0,7323.07,4674.57,2648.5,0.361665258
OI004833,O01934,P074,1,7323.07,0,4674.57,7323.07,0,7323.07,4674.57,2648.5,0.361665258
OI005484,O02183,P074,1,7323.07,0,4674.57,7323.07,0,7323.07,4674.57,2648.5,0.361665258
OI003035,O01206,P077,4,1850.78,0.2,819.29,7403.12,1480.624,5922.496,3277.16,2645.336,0.446658976
OI003239,O01288,P077,4,1850.78,0.2,819.29,7403.12,1480.624,5922.496,3277.16,2645.336,0.446658976
OI003935,O01576,P077,4,1850.78,0.2,819.29,7403.12,1480.624,5922.496,3277.16,2645.336,0.446658976
OI000096,O00039,P057,2,3618.93,0.3,1211.45,7237.86,2171.358,5066.502,2422.9,2643.602,0.52178051
OI002317,O00917,P057,2,3618.93,0.3,1211.45,7237.86,2171.358,5066.502,2422.9,2643.602,0.52178051
OI003510,O01393,P057,2,3618.93,0.3,1211.45,7237.86,2171.358,5066.502,2422.9,2643.602,0.52178051
OI005054,O02010,P057,2,3618.93,0.3,1211.45,7237.86,2171.358,5066.502,2422.9,2643.602,0.52178051
OI002276,O00899,P003,1,6285.84,0.05,3329.26,6285.84,314.292,5971.548,3329.26,2642.288,0.442479571
OI002495,O00987,P003,1,6285.84,0.05,3329.26,6285.84,314.292,5971.548,3329.26,2642.288,0.442479571
OI004453,O01787,P003,1,6285.84,0.05,3329.26,6285.84,314.292,5971.548,3329.26,2642.288,0.442479571
OI005188,O02063,P003,1,6285.84,0.05,3329.26,6285.84,314.292,5971.548,3329.26,2642.288,0.442479571
OI005420,O02153,P003,1,6285.84,0.05,3329.26,6285.84,314.292,5971.548,3329.26,2642.288,0.442479571
OI002456,O00975,P020,2,5123.92,0.05,3551.75,10247.84,512.392,9735.448,7103.5,2631.948,0.270346881
OI003658,O01460,P020,2,5123.92,0.05,3551.75,10247.84,512.392,9735.448,7103.5,2631.948,0.270346881
OI003722,O01486,P020,2,5123.92,0.05,3551.75,10247.84,512.392,9735.448,7103.5,2631.948,0.270346881
OI003197,O01273,P009,4,4981.98,0,4324.06,19927.92,0,19927.92,17296.24,2631.68,0.132059944
OI003534,O01404,P009,4,4981.98,0,4324.06,19927.92,0,19927.92,17296.24,2631.68,0.132059944
OI000417,O00162,P012,1,3994.33,0.15,777.41,3994.33,599.1495,3395.1805,777.41,2617.7705,0.771025429
OI001305,O00509,P012,1,3994.33,0.15,777.41,3994.33,599.1495,3395.1805,777.41,2617.7705,0.771025429
OI002811,O01112,P012,1,3994.33,0.15,777.41,3994.33,599.1495,3395.1805,777.41,2617.7705,0.771025429
OI003775,O01506,P012,1,3994.33,0.15,777.41,3994.33,599.1495,3395.1805,777.41,2617.7705,0.771025429
OI003782,O01509,P012,1,3994.33,0.15,777.41,3994.33,599.1495,3395.1805,777.41,2617.7705,0.771025429
OI000393,O00154,P043,4,6217.67,0.15,4630.79,24870.68,3730.602,21140.078,18523.16,2616.918,0.12378942
OI000648,O00254,P043,4,6217.67,0.15,4630.79,24870.68,3730.602,21140.078,18523.16,2616.918,0.12378942
OI004139,O01656,P043,4,6217.67,0.15,4630.79,24870.68,3730.602,21140.078,18523.16,2616.918,0.12378942
OI004695,O01882,P043,4,6217.67,0.15,4630.79,24870.68,3730.602,21140.078,18523.16,2616.918,0.12378942
OI004817,O01928,P043,4,6217.67,0.15,4630.79,24870.68,3730.602,21140.078,18523.16,2616.918,0.12378942
OI002259,O00891,P030,1,6724.47,0.3,2090.3,6724.47,2017.341,4707.129,2090.3,2616.829,0.55592889
OI005271,O02096,P008,2,5224.68,0.2,2873.574,10449.36,2089.872,8359.488,5747.148,2612.34,0.3125
OI001857,O00734,P011,1,7495.81,0.2,3389.07,7495.81,1499.162,5996.648,3389.07,2607.578,0.434839264
OI001993,O00787,P011,1,7495.81,0.2,3389.07,7495.81,1499.162,5996.648,3389.07,2607.578,0.434839264
OI003061,O01216,P011,1,7495.81,0.2,3389.07,7495.81,1499.162,5996.648,3389.07,2607.578,0.434839264
OI004210,O01682,P011,1,7495.81,0.2,3389.07,7495.81,1499.162,5996.648,3389.07,2607.578,0.434839264
OI004834,O01935,P011,1,7495.81,0.2,3389.07,7495.81,1499.162,5996.648,3389.07,2607.578,0.434839264
OI000081,O00034,P079,4,2345.86,0.1,1462.57,9383.44,938.344,8445.096,5850.28,2594.816,0.307257135
OI000327,O00132,P054,1,5704.38,0.3,1400.37,5704.38,1711.314,3993.066,1400.37,2592.696,0.649299561
OI000517,O00202,P028,1,6060.07,0,3474.32,6060.07,0,6060.07,3474.32,2585.75,0.42668649
OI001421,O00558,P028,1,6060.07,0,3474.32,6060.07,0,6060.07,3474.32,2585.75,0.42668649
OI000890,O00349,P051,3,3109.99,0.3,1315.1,9329.97,2798.991,6530.979,3945.3,2585.679,0.395909863
OI003261,O01297,P007,1,3880.55,0.05,1109.38,3880.55,194.0275,3686.5225,1109.38,2577.1425,0.699071415
OI003004,O01192,P005,1,3320.34,0.15,245.87,3320.34,498.051,2822.289,245.87,2576.419,0.91288277
OI003347,O01332,P005,1,3320.34,0.15,245.87,3320.34,498.051,2822.289,245.87,2576.419,0.91288277
OI003805,O01517,P005,1,3320.34,0.15,245.87,3320.34,498.051,2822.289,245.87,2576.419,0.91288277
OI004201,O01678,P005,1,3320.34,0.15,245.87,3320.34,498.051,2822.289,245.87,2576.419,0.91288277
OI004767,O01908,P005,1,3320.34,0.15,245.87,3320.34,498.051,2822.289,245.87,2576.419,0.91288277
OI004098,O01641,P052,4,5599.03,0.3,3277.37,22396.12,6718.836,15677.284,13109.48,2567.804,0.163791381
OI004338,O01736,P052,4,5599.03,0.3,3277.37,22396.12,6718.836,15677.284,13109.48,2567.804,0.163791381
OI001652,O00655,P022,1,5959.11,0.05,3108.79,5959.11,297.9555,5661.1545,3108.79,2552.3645,0.450855828
OI004669,O01873,P022,1,5959.11,0.05,3108.79,5959.11,297.9555,5661.1545,3108.79,2552.3645,0.450855828
OI003134,O01249,P043,2,6217.67,0.05,4630.79,12435.34,621.767,11813.573,9261.58,2551.993,0.216022113
OI003311,O01318,P043,2,6217.67,0.05,4630.79,12435.34,621.767,11813.573,9261.58,2551.993,0.216022113
OI000154,O00062,P032,1,6623.25,0.15,3109.6,6623.25,993.4875,5629.7625,3109.6,2520.1625,0.447649879
OI001149,O00449,P032,1,6623.25,0.15,3109.6,6623.25,993.4875,5629.7625,3109.6,2520.1625,0.447649879
OI001653,O00655,P032,1,6623.25,0.15,3109.6,6623.25,993.4875,5629.7625,3109.6,2520.1625,0.447649879
OI005275,O02097,P032,1,6623.25,0.15,3109.6,6623.25,993.4875,5629.7625,3109.6,2520.1625,0.447649879
OI000866,O00341,P006,1,4253.34,0,1733.75,4253.34,0,4253.34,1733.75,2519.59,0.592379166
OI002374,O00941,P006,1,4253.34,0,1733.75,4253.34,0,4253.34,1733.75,2519.59,0.592379166
OI004221,O01684,P006,1,4253.34,0,1733.75,4253.34,0,4253.34,1733.75,2519.59,0.592379166
OI004256,O01698,P006,1,4253.34,0,1733.75,4253.34,0,4253.34,1733.75,2519.59,0.592379166
OI002850,O01128,P065,4,1521.26,0.05,820.9,6085.04,304.252,5780.788,3283.6,2497.188,0.431980554
OI003718,O01484,P065,4,1521.26,0.05,820.9,6085.04,304.252,5780.788,3283.6,2497.188,0.431980554
OI005115,O02035,P065,4,1521.26,0.05,820.9,6085.04,304.252,5780.788,3283.6,2497.188,0.431980554
OI005266,O02093,P065,4,1521.26,0.05,820.9,6085.04,304.252,5780.788,3283.6,2497.188,0.431980554
OI003030,O01203,P006,2,4253.34,0.3,1733.75,8506.68,2552.004,5954.676,3467.5,2487.176,0.417684522
OI003844,O01538,P006,2,4253.34,0.3,1733.75,8506.68,2552.004,5954.676,3467.5,2487.176,0.417684522
OI004985,O01985,P006,2,4253.34,0.3,1733.75,8506.68,2552.004,5954.676,3467.5,2487.176,0.417684522
OI000625,O00245,P060,4,1760.75,0.1,963.34,7043,704.3,6338.7,3853.36,2485.34,0.392089861
OI001593,O00632,P060,4,1760.75,0.1,963.34,7043,704.3,6338.7,3853.36,2485.34,0.392089861
OI002194,O00864,P060,4,1760.75,0.1,963.34,7043,704.3,6338.7,3853.36,2485.34,0.392089861
OI004222,O01685,P060,4,1760.75,0.1,963.34,7043,704.3,6338.7,3853.36,2485.34,0.392089861
OI001579,O00626,P076,3,1644.18,0.2,487.76,4932.54,986.508,3946.032,1463.28,2482.752,0.629176854
OI001620,O00642,P076,3,1644.18,0.2,487.76,4932.54,986.508,3946.032,1463.28,2482.752,0.629176854
OI002542,O01006,P076,3,1644.18,0.2,487.76,4932.54,986.508,3946.032,1463.28,2482.752,0.629176854
OI004099,O01642,P076,3,1644.18,0.2,487.76,4932.54,986.508,3946.032,1463.28,2482.752,0.629176854
OI004447,O01784,P076,3,1644.18,0.2,487.76,4932.54,986.508,3946.032,1463.28,2482.752,0.629176854
OI004908,O01959,P076,3,1644.18,0.2,487.76,4932.54,986.508,3946.032,1463.28,2482.752,0.629176854
OI001423,O00558,P049,1,6189.2,0.2,2480.95,6189.2,1237.84,4951.36,2480.95,2470.41,0.498935646
OI001527,O00603,P049,1,6189.2,0.2,2480.95,6189.2,1237.84,4951.36,2480.95,2470.41,0.498935646
OI002301,O00910,P049,1,6189.2,0.2,2480.95,6189.2,1237.84,4951.36,2480.95,2470.41,0.498935646
OI003157,O01257,P049,1,6189.2,0.2,2480.95,6189.2,1237.84,4951.36,2480.95,2470.41,0.498935646
OI003058,O01215,P027,1,5678.95,0.2,2088.43,5678.95,1135.79,4543.16,2088.43,2454.73,0.54031335
OI003170,O01264,P027,1,5678.95,0.2,2088.43,5678.95,1135.79,4543.16,2088.43,2454.73,0.54031335
OI002450,O00973,P073,1,6594.36,0.15,3155.39,6594.36,989.154,5605.206,3155.39,2449.816,0.437060832
OI004482,O01800,P073,1,6594.36,0.15,3155.39,6594.36,989.154,5605.206,3155.39,2449.816,0.437060832
OI001354,O00528,P071,1,3503.29,0.05,896.72,3503.29,175.1645,3328.1255,896.72,2431.4055,0.730563045
OI001520,O00601,P071,1,3503.29,0.05,896.72,3503.29,175.1645,3328.1255,896.72,2431.4055,0.730563045
OI003944,O01579,P071,1,3503.29,0.05,896.72,3503.29,175.1645,3328.1255,896.72,2431.4055,0.730563045
OI005200,O02066,P071,1,3503.29,0.05,896.72,3503.29,175.1645,3328.1255,896.72,2431.4055,0.730563045
OI000067,O00028,P067,1,3139.17,0,711.17,3139.17,0,3139.17,711.17,2428,0.773452855
OI000580,O00228,P067,1,3139.17,0,711.17,3139.17,0,3139.17,711.17,2428,0.773452855
OI003404,O01353,P067,1,3139.17,0,711.17,3139.17,0,3139.17,711.17,2428,0.773452855
OI001713,O00678,P012,1,3994.33,0.2,777.41,3994.33,798.866,3195.464,777.41,2418.054,0.756714518
OI002267,O00894,P012,1,3994.33,0.2,777.41,3994.33,798.866,3195.464,777.41,2418.054,0.756714518
OI002520,O00999,P012,1,3994.33,0.2,777.41,3994.33,798.866,3195.464,777.41,2418.054,0.756714518
OI002682,O01060,P056,1,5689.43,0.2,2138.41,5689.43,1137.886,4551.544,2138.41,2413.134,0.53017921
OI003403,O01353,P056,1,5689.43,0.2,2138.41,5689.43,1137.886,4551.544,2138.41,2413.134,0.53017921
OI001770,O00702,P020,3,5123.92,0.15,3551.75,15371.76,2305.764,13065.996,10655.25,2410.746,0.184505337
OI004415,O01768,P020,3,5123.92,0.15,3551.75,15371.76,2305.764,13065.996,10655.25,2410.746,0.184505337
OI005517,O02195,P020,3,5123.92,0.15,3551.75,15371.76,2305.764,13065.996,10655.25,2410.746,0.184505337
OI000463,O00181,P005,1,3320.34,0.2,245.87,3320.34,664.068,2656.272,245.87,2410.402,0.907437943
OI001994,O00787,P005,1,3320.34,0.2,245.87,3320.34,664.068,2656.272,245.87,2410.402,0.907437943
OI002837,O01122,P005,1,3320.34,0.2,245.87,3320.34,664.068,2656.272,245.87,2410.402,0.907437943
OI002368,O00939,P057,1,3618.93,0,1211.45,3618.93,0,3618.93,1211.45,2407.48,0.665246357
OI002885,O01144,P057,1,3618.93,0,1211.45,3618.93,0,3618.93,1211.45,2407.48,0.665246357
OI003446,O01370,P057,1,3618.93,0,1211.45,3618.93,0,3618.93,1211.45,2407.48,0.665246357
OI004063,O01626,P057,1,3618.93,0,1211.45,3618.93,0,3618.93,1211.45,2407.48,0.665246357
OI000363,O00144,P029,1,3811.62,0.3,262.65,3811.62,1143.486,2668.134,262.65,2405.484,0.901560416
OI001006,O00393,P029,1,3811.62,0.3,262.65,3811.62,1143.486,2668.134,262.65,2405.484,0.901560416
OI002229,O00879,P029,1,3811.62,0.3,262.65,3811.62,1143.486,2668.134,262.65,2405.484,0.901560416
OI000936,O00363,P052,2,5599.03,0.2,3277.37,11198.06,2239.612,8958.448,6554.74,2403.708,0.268317459
OI002842,O01125,P052,2,5599.03,0.2,3277.37,11198.06,2239.612,8958.448,6554.74,2403.708,0.268317459
OI004529,O01820,P052,2,5599.03,0.2,3277.37,11198.06,2239.612,8958.448,6554.74,2403.708,0.268317459
OI000351,O00140,P046,1,6490.81,0.05,3763.21,6490.81,324.5405,6166.2695,3763.21,2403.0595,0.389710424
OI002957,O01172,P024,1,6203.92,0.1,3183.57,6203.92,620.392,5583.528,3183.57,2399.958,0.429828238
OI000962,O00375,P018,2,3329.63,0.3,1132.23,6659.26,1997.778,4661.482,2264.46,2397.022,0.514218869
OI001450,O00571,P018,2,3329.63,0.3,1132.23,6659.26,1997.778,4661.482,2264.46,2397.022,0.514218869
OI003659,O01461,P018,2,3329.63,0.3,1132.23,6659.26,1997.778,4661.482,2264.46,2397.022,0.514218869
OI000572,O00224,P069,4,5592.45,0,4993.26,22369.8,0,22369.8,19973.04,2396.76,0.107142666
