order_item_id,order_id,product_id,quantity,unit_price,discount
OI002820,O01116,P042,3,5125.64,0.15
OI002821,O01117,P025,2,3270.83,0.0
OI002822,O01117,P069,2,5592.45,0.0
OI002823,O01117,P049,3,6189.2,0.0
OI002824,O01118,P028,3,6060.07,0.05
OI002825,O01118,P046,1,6490.81,0.3
OI002826,O01118,P079,3,2345.86,0.0
OI002827,O01119,P015,2,7330.81,0.3
OI002828,O01119,P024,2,6203.92,0.0
OI002829,O01119,P038,2,2828.73,0.2
OI002830,O01120,P049,1,6189.2,0.1
OI002831,O01120,P004,3,3768.92,0.1
OI002832,O01120,P063,3,4500.08,0.2
OI002833,O01120,P064,1,4726.39,0.15
OI002834,O01121,P041,2,1494.52,0.05
OI002835,O01122,P029,4,3811.62,0.0
OI002836,O01122,P061,1,5698.31,0.15
OI002837,O01122,P005,1,3320.34,0.2
OI002838,O01122,P020,2,5123.92,0.15
OI002839,O01123,P056,3,5689.43,0.0
OI002840,O01124,P005,2,3320.34,0.2
OI002841,O01124,P004,2,3768.92,0.2
OI002842,O01125,P052,2,5599.03,0.2
OI002843,O01125,P066,4,6217.53,0.2
OI002844,O01125,P057,3,3618.93,0.0
OI002845,O01126,P009,2,4981.98,0.15
OI002846,O01126,P005,4,3320.34,0.2
OI002847,O01127,P058,4,4600.81,0.2
OI002848,O01127,P027,3,5678.95,0.05
OI002849,O01128,P015,3,7330.81,0.1
OI002850,O01128,P065,4,1521.26,0.05
OI002851,O01128,P006,2,4253.34,0.0
OI002852,O01129,P019,4,3112.57,0.1
OI002853,O01130,P026,3,5470.33,0.2
OI002854,O01131,P065,1,1521.26,0.2
OI002855,O01131,P031,1,4921.58,0.3
OI002856,O01131,P066,3,6217.53,0.3
OI002857,O01131,P004,4,3768.92,0.05
OI002858,O01132,P014,1,5526.86,0.3
OI002859,O01132,P055,1,3905.29,0.1
OI002860,O01133,P030,3,6724.47,0.3
OI002861,O01133,P063,1,4500.08,0.3
OI002862,O01134,P006,1,4253.34,0.05
OI002863,O01135,P009,3,4981.98,0.2
OI002864,O01135,P034,3,5252.02,0.05
OI002865,O01135,P024,3,6203.92,0.2
OI002866,O01135,P062,1,1993.86,0.3
OI002867,O01136,P024,1,6203.92,0.2
OI002868,O01136,P028,1,6060.07,0.1
OI002869,O01136,P036,2,1918.28,0.0
OI002870,O01136,P047,4,6217.65,0.3
OI002871,O01137,P019,3,3112.57,0.3
OI002872,O01137,P053,3,2116.53,0.05
OI002873,O01137,P068,2,7430.32,0.05
OI002874,O01138,P071,2,3503.29,0.1
OI002875,O01138,P016,3,3833.17,0.0
OI002876,O01139,P025,1,3270.83,0.2
OI002877,O01140,P069,2,5592.45,0.15
OI002878,O01140,P066,2,6217.53,0.2
OI002879,O01140,P028,4,6060.07,0.1
OI002880,O01141,P047,4,6217.65,0.05
OI002881,O01141,P070,1,4988.16,0.15
OI002882,O01142,P049,2,6189.2,0.3
OI002883,O01142,P074,2,7323.07,0.15
OI002884,O01143,P041,2,1494.52,0.0
OI002885,O01144,P057,1,3618.93,0.0
OI002886,O01145,P003,2,6285.84,0.1
OI002887,O01146,P080,1,5576.76,0.3
OI002888,O01146,P043,2,6217.67,0.1
OI002889,O01146,P045,1,5481.6,0.15
OI002890,O01147,P015,4,7330.81,0.2
OI002891,O01147,P077,4,1850.78,0.15
OI002892,O01148,P046,3,6490.81,0.05
OI002893,O01148,P028,2,6060.07,0.05
OI002894,O01148,P064,2,4726.39,0.1
OI002895,O01148,P018,1,3329.63,0.3
OI002896,O01149,P056,2,5689.43,0.05
OI002897,O01149,P030,3,6724.47,0.3
OI002898,O01149,P005,3,3320.34,0.15
OI002899,O01149,P067,3,3139.17,0.3
OI002900,O01150,P025,2,3270.83,0.2
OI002901,O01151,P061,4,5698.31,0.0
OI002902,O01151,P038,4,2828.73,0.3
OI002903,O01152,P032,4,6623.25,0.3
OI002904,O01153,P044,3,4748.93,0.1
OI002905,O01153,P003,2,6285.84,0.2
OI002906,O01154,P030,2,6724.47,0.15
OI002907,O01154,P021,4,5344.27,0.2
OI002908,O01155,P038,3,2828.73,0.2
OI002909,O01156,P038,2,2828.73,0.2
OI002910,O01156,P025,3,3270.83,0.15
OI002911,O01156,P011,4,7495.81,0.05
OI002912,O01156,P053,4,2116.53,0.2
OI002913,O01157,P007,2,3880.55,0.1
OI002914,O01157,P061,1,5698.31,0.1
OI002915,O01157,P018,1,3329.63,0.3
OI002916,O01158,P002,1,3793.81,0.05
OI002917,O01158,P019,2,3112.57,0.2
OI002918,O01158,P064,4,4726.39,0.2
OI002919,O01159,P045,3,5481.6,0.0
OI002920,O01159,P030,2,6724.47,0.2
OI002921,O01159,P021,2,5344.27,0.15
OI002922,O01160,P071,1,3503.29,0.15
OI002923,O01160,P065,4,1521.26,0.15
OI002924,O01160,P002,3,3793.81,0.0
OI002925,O01160,P034,4,5252.02,0.05
OI002926,O01161,P054,2,5704.38,0.15
OI002927,O01161,P075,3,6578.23,0.15
OI002928,O01161,P068,3,7430.32,0.1
OI002929,O01162,P005,2,3320.34,0.1
OI002930,O01163,P071,4,3503.29,0.0
OI002931,O01163,P065,3,1521.26,0.15
OI002932,O01163,P056,4,5689.43,0.15
OI002933,O01164,P017,1,5112.9,0.05
OI002934,O01165,P063,2,4500.08,0.2
OI002935,O01166,P038,1,2828.73,0.0
OI002936,O01166,P050,3,2647.44,0.15
OI002937,O01166,P061,2,5698.31,0.05
OI002938,O01166,P022,3,5959.11,0.3
OI002939,O01167,P076,4,1644.18,0.05
OI002940,O01167,P007,3,3880.55,0.05
OI002941,O01167,P053,1,2116.53,0.1
OI002942,O01167,P037,3,3125.99,0.05
OI002943,O01168,P038,2,2828.73,0.1
OI002944,O01168,P039,4,3602.12,0.15
OI002945,O01168,P035,2,4806.84,0.0
OI002946,O01168,P048,4,4310.39,0.15
OI002947,O01169,P015,3,7330.81,0.3
OI002948,O01169,P023,1,6282.87,0.05
OI002949,O01169,P040,1,5866.02,0.3
OI002950,O01170,P075,3,6578.23,0.1
OI002951,O01170,P034,1,5252.02,0.3
OI002952,O01170,P072,2,3098.66,0.15
OI002953,O01171,P055,1,3905.29,0.0
OI002954,O01171,P042,4,5125.64,0.05
OI002955,O01171,P003,3,6285.84,0.1
OI002956,O01171,P056,3,5689.43,0.3
OI002957,O01172,P024,1,6203.92,0.1
OI002958,O01172,P063,3,4500.08,0.2
OI002959,O01173,P041,4,1494.52,0.3
OI002960,O01173,P074,3,7323.07,0.15
OI002961,O01173,P014,1,5526.86,0.0
OI002962,O01173,P032,3,6623.25,0.2
OI002963,O01174,P040,4,5866.02,0.05
OI002964,O01174,P069,2,5592.45,0.1
OI002965,O01174,P020,3,5123.92,0.05
OI002966,O01175,P019,2,3112.57,0.1
OI002967,O01175,P029,4,3811.62,0.0
OI002968,O01175,P046,2,6490.81,0.1
OI002969,O01175,P001,2,5060.04,0.1
OI002970,O01176,P072,2,3098.66,0.0
OI002971,O01176,P071,2,3503.29,0.2
OI002972,O01176,P016,4,3833.17,0.15
OI002973,O01177,P069,2,5592.45,0.3
OI002974,O01177,P051,1,3109.99,0.15
OI002975,O01177,P011,4,7495.81,0.05
OI002976,O01177,P021,3,5344.27,0.1
OI002977,O01178,P053,4,2116.53,0.3
OI002978,O01178,P076,4,1644.18,0.3
OI002979,O01179,P028,4,6060.07,0.15
OI002980,O01179,P019,3,3112.57,0.2
OI002981,O01180,P030,3,6724.47,0.0
OI002982,O01181,P014,2,5526.86,0.15
OI002983,O01181,P049,4,6189.2,0.0
OI002984,O01181,P062,2,1993.86,0.0
OI002985,O01181,P068,3,7430.32,0.2
OI002986,O01182,P044,2,4748.93,0.2
OI002987,O01183,P014,1,5526.86,0.1
OI002988,O01184,P038,3,2828.73,0.0
OI002989,O01184,P073,2,6594.36,0.15
OI002990,O01185,P047,2,6217.65,0.3
OI002991,O01185,P037,3,3125.99,0.2
OI002992,O01186,P002,3,3793.81,0.1
OI002993,O01187,P027,3,5678.95,0.3
OI002994,O01187,P071,4,3503.29,0.15
OI002995,O01188,P009,3,4981.98,0.15
OI002996,O01189,P056,4,5689.43,0.0
OI002997,O01190,P032,1,6623.25,0.2
OI002998,O01190,P020,1,5123.92,0.2
OI002999,O01190,P057,1,3618.93,0.15
OI003000,O01190,P027,2,5678.95,0.3
OI003001,O01191,P020,4,5123.92,0.2
OI003002,O01191,P073,3,6594.36,0.05
OI003003,O01191,P038,4,2828.73,0.3
OI003004,O01192,P005,1,3320.34,0.15
OI003005,O01192,P047,3,6217.65,0.15
OI003006,O01193,P018,1,3329.63,0.0
OI003007,O01193,P016,1,3833.17,0.2
OI003008,O01193,P073,3,6594.36,0.3
OI003009,O01194,P032,3,6623.25,0.0
OI003010,O01195,P062,1,1993.86,0.2
OI003011,O01195,P036,3,1918.28,0.05
OI003012,O01195,P067,3,3139.17,0.15
OI003013,O01195,P012,2,3994.33,0.1
OI003014,O01196,P066,2,6217.53,0.15
OI003015,O01196,P075,3,6578.23,0.15
OI003016,O01196,P014,3,5526.86,0.1
OI003017,O01196,P057,2,3618.93,0.1
OI003018,O01197,P064,2,4726.39,0.1
OI003019,O01197,P055,1,3905.29,0.05
OI003020,O01197,P044,3,4748.93,0.0
OI003021,O01198,P063,4,4500.08,0.1
OI003022,O01199,P062,1,1993.86,0.1
OI003023,O01199,P041,2,1494.52,0.2
OI003024,O01200,P049,1,6189.2,0.3
OI003025,O01201,P046,1,6490.81,0.2
OI003026,O01201,P011,2,7495.81,0.15
OI003027,O01201,P076,4,1644.18,0.1
OI003028,O01202,P006,4,4253.34,0.05
OI003029,O01202,P064,2,4726.39,0.1
OI003030,O01203,P006,2,4253.34,0.3
OI003031,O01204,P059,2,4842.61,0.2
OI003032,O01205,P070,4,4988.16,0.1
OI003033,O01205,P030,3,6724.47,0.0
OI003034,O01206,P030,4,6724.47,0.3
OI003035,O01206,P077,4,1850.78,0.2
OI003036,O01207,P080,1,5576.76,0.0
OI003037,O01207,P065,3,1521.26,0.15
OI003038,O01207,P016,1,3833.17,0.1
OI003039,O01208,P025,1,3270.83,0.2
OI003040,O01209,P076,4,1644.18,0.1
OI003041,O01209,P001,3,5060.04,0.1
OI003042,O01210,P042,1,5125.64,0.2
OI003043,O01210,P071,3,3503.29,0.05
OI003044,O01210,P047,3,6217.65,0.0
OI003045,O01211,P068,3,7430.32,0.0
OI003046,O01211,P050,4,2647.44,0.05
OI003047,O01212,P004,3,3768.92,0.3
OI003048,O01212,P077,1,1850.78,0.3
OI003049,O01212,P019,4,3112.57,0.15
OI003050,O01212,P051,4,3109.99,0.05
OI003051,O01213,P055,3,3905.29,0.3
OI003052,O01213,P046,3,6490.81,0.15
OI003053,O01213,P067,1,3139.17,0.05
OI003054,O01214,P027,3,5678.95,0.2
OI003055,O01214,P065,2,1521.26,0.1
OI003056,O01214,P039,1,3602.12,0.2
OI003057,O01214,P040,3,5866.02,0.0
OI003058,O01215,P027,1,5678.95,0.2
OI003059,O01215,P069,3,5592.45,0.1
OI003060,O01215,P022,1,5959.11,0.1
OI003061,O01216,P011,1,7495.81,0.2
OI003062,O01216,P057,2,3618.93,0.05
OI003063,O01216,P027,4,5678.95,0.15
OI003064,O01217,P070,3,4988.16,0.0
OI003065,O01217,P003,4,6285.84,0.05
OI003066,O01217,P024,3,6203.92,0.2
OI003067,O01218,P060,1,1760.75,0.1
OI003068,O01218,P006,1,4253.34,0.2
OI003069,O01218,P023,3,6282.87,0.0
OI003070,O01218,P036,2,1918.28,0.1
OI003071,O01219,P039,4,3602.12,0.3
OI003072,O01219,P067,4,3139.17,0.2
OI003073,O01219,P037,3,3125.99,0.15
OI003074,O01220,P067,3,3139.17,0.3
OI003075,O01221,P038,3,2828.73,0.15
OI003076,O01221,P024,1,6203.92,0.0
OI003077,O01221,P079,3,2345.86,0.05
OI003078,O01222,P063,3,4500.08,0.0
OI003079,O01223,P038,2,2828.73,0.3
OI003080,O01223,P001,1,5060.04,0.3
OI003081,O01224,P062,4,1993.86,0.1
OI003082,O01225,P012,3,3994.33,0.05
OI003083,O01225,P028,1,6060.07,0.15
OI003084,O01226,P077,2,1850.78,0.2
OI003085,O01226,P045,1,5481.6,0.2
OI003086,O01226,P061,4,5698.31,0.1
OI003087,O01227,P066,2,6217.53,0.15
OI003088,O01227,P040,3,5866.02,0.05
OI003089,O01228,P041,3,1494.52,0.2
OI003090,O01229,P002,2,3793.81,0.15
OI003091,O01230,P014,2,5526.86,0.05
OI003092,O01231,P003,3,6285.84,0.3
OI003093,O01231,P014,1,5526.86,0.2
OI003094,O01231,P071,1,3503.29,0.15
OI003095,O01232,P062,2,1993.86,0.15
OI003096,O01232,P010,3,7442.3,0.0
OI003097,O01233,P057,3,3618.93,0.05
OI003098,O01233,P077,2,1850.78,0.1
OI003099,O01234,P070,1,4988.16,0.2
OI003100,O01234,P029,3,3811.62,0.1
OI003101,O01235,P064,3,4726.39,0.2
OI003102,O01235,P074,4,7323.07,0.2
OI003103,O01235,P079,4,2345.86,0.15
OI003104,O01236,P040,2,5866.02,0.3
OI003105,O01237,P004,4,3768.92,0.2
OI003106,O01237,P013,3,1662.63,0.05
OI003107,O01237,P033,4,2579.49,0.15
OI003108,O01237,P031,3,4921.58,0.1
OI003109,O01238,P066,2,6217.53,0.3
OI003110,O01238,P057,3,3618.93,0.05
OI003111,O01238,P039,4,3602.12,0.2
OI003112,O01239,P017,1,5112.9,0.15
OI003113,O01239,P074,1,7323.07,0.05
OI003114,O01240,P020,1,5123.92,0.2
OI003115,O01240,P035,1,4806.84,0.0
OI003116,O01240,P041,2,1494.52,0.05
OI003117,O01241,P034,4,5252.02,0.15
OI003118,O01242,P012,1,3994.33,0.1
OI003119,O01242,P006,2,4253.34,0.2
OI003120,O01242,P027,1,5678.95,0.1
OI003121,O01243,P048,4,4310.39,0.3
OI003122,O01243,P036,3,1918.28,0.3
OI003123,O01243,P050,3,2647.44,0.2
OI003124,O01243,P061,1,5698.31,0.0
OI003125,O01244,P003,4,6285.84,0.05
OI003126,O01245,P076,2,1644.18,0.2
OI003127,O01246,P012,4,3994.33,0.05
OI003128,O01246,P077,1,1850.78,0.05
OI003129,O01246,P073,2,6594.36,0.3
OI003130,O01246,P041,2,1494.52,0.3
OI003131,O01247,P009,4,4981.98,0.05
OI003132,O01248,P048,1,4310.39,0.0
OI003133,O01249,P044,1,4748.93,0.05
OI003134,O01249,P043,2,6217.67,0.05
OI003135,O01250,P075,2,6578.23,0.15
OI003136,O01250,P018,3,3329.63,0.05
OI003137,O01250,P050,1,2647.44,0.2
OI003138,O01251,P008,1,5224.68,0.2
OI003139,O01251,P006,1,4253.34,0.05
OI003140,O01251,P050,3,2647.44,0.1
OI003141,O01252,P009,3,4981.98,0.05
OI003142,O01252,P015,1,7330.81,0.15
OI003143,O01252,P077,3,1850.78,0.2
OI003144,O01252,P074,2,7323.07,0.15
OI003145,O01253,P035,1,4806.84,0.05
OI003146,O01253,P048,1,4310.39,0.2
OI003147,O01253,P073,3,6594.36,0.05
OI003148,O01253,P004,1,3768.92,0.0
OI003149,O01254,P070,2,4988.16,0.2
OI003150,O01254,P009,2,4981.98,0.15
OI003151,O01254,P057,1,3618.93,0.05
OI003152,O01254,P027,4,5678.95,0.2
OI003153,O01255,P018,3,3329.63,0.3
OI003154,O01256,P056,2,5689.43,0.15
OI003155,O01256,P031,1,4921.58,0.1
OI003156,O01256,P005,1,3320.34,0.1
OI003157,O01257,P049,1,6189.2,0.2
OI003158,O01258,P022,1,5959.11,0.2
OI003159,O01258,P018,4,3329.63,0.2
OI003160,O01258,P070,1,4988.16,0.1
OI003161,O01259,P037,2,3125.99,0.05
OI003162,O01259,P031,2,4921.58,0.15
OI003163,O01259,P061,3,5698.31,0.05
OI003164,O01260,P003,1,6285.84,0.0
OI003165,O01261,P056,4,5689.43,0.3
OI003166,O01262,P036,3,1918.28,0.05
OI003167,O01262,P012,3,3994.33,0.3
OI003168,O01262,P072,1,3098.66,0.15
OI003169,O01263,P019,4,3112.57,0.1
OI003170,O01264,P027,1,5678.95,0.2
OI003171,O01265,P009,2,4981.98,0.3
OI003172,O01265,P019,4,3112.57,0.05
OI003173,O01265,P068,1,7430.32,0.15
OI003174,O01265,P071,4,3503.29,0.3
OI003175,O01266,P031,4,4921.58,0.0
OI003176,O01267,P023,1,6282.87,0.1
OI003177,O01267,P002,1,3793.81,0.2
OI003178,O01267,P020,4,5123.92,0.3
OI003179,O01268,P024,2,6203.92,0.0
OI003180,O01268,P025,4,3270.83,0.0
OI003181,O01269,P025,4,3270.83,0.05
OI003182,O01269,P013,1,1662.63,0.0
OI003183,O01269,P055,3,3905.29,0.2
OI003184,O01269,P042,3,5125.64,0.0
OI003185,O01270,P063,2,4500.08,0.15
OI003186,O01270,P022,4,5959.11,0.15
OI003187,O01270,P074,4,7323.07,0.3
OI003188,O01270,P079,1,2345.86,0.3
OI003189,O01271,P047,1,6217.65,0.15
OI003190,O01271,P049,4,6189.2,0.15
OI003191,O01271,P033,1,2579.49,0.2
OI003192,O01271,P063,2,4500.08,0.1
OI003193,O01272,P023,2,6282.87,0.3
OI003194,O01272,P031,4,4921.58,0.1
OI003195,O01272,P049,1,6189.2,0.05
OI003196,O01272,P015,3,7330.81,0.2
OI003197,O01273,P009,4,4981.98,0.0
OI003198,O01273,P057,4,3618.93,0.2
OI003199,O01273,P041,3,1494.52,0.15
OI003200,O01274,P009,4,4981.98,0.1
OI003201,O01274,P013,3,1662.63,0.1
OI003202,O01274,P030,2,6724.47,0.3
OI003203,O01274,P073,2,6594.36,0.3
OI003204,O01275,P066,2,6217.53,0.05
OI003205,O01275,P075,1,6578.23,0.1
OI003206,O01275,P049,4,6189.2,0.3
OI003207,O01276,P061,4,5698.31,0.3
OI003208,O01276,P042,1,5125.64,0.3
OI003209,O01276,P029,3,3811.62,0.15
OI003210,O01277,P040,2,5866.02,0.3
OI003211,O01278,P076,4,1644.18,0.3
OI003212,O01278,P018,2,3329.63,0.2
OI003213,O01279,P042,4,5125.64,0.15
OI003214,O01279,P080,2,5576.76,0.1
OI003215,O01279,P055,1,3905.29,0.15
OI003216,O01279,P011,2,7495.81,0.3
OI003217,O01280,P035,3,4806.84,0.1
OI003218,O01280,P071,4,3503.29,0.05
OI003219,O01280,P078,2,5006.54,0.15
OI003220,O01280,P032,4,6623.25,0.15
OI003221,O01281,P028,4,6060.07,0.05
OI003222,O01282,P058,2,4600.81,0.2
OI003223,O01282,P012,4,3994.33,0.05
OI003224,O01283,P010,2,7442.3,0.05
OI003225,O01283,P036,2,1918.28,0.3
OI003226,O01284,P048,3,4310.39,0.05
OI003227,O01284,P058,2,4600.81,0.3
OI003228,O01284,P062,1,1993.86,0.2
OI003229,O01285,P062,1,1993.86,0.3
OI003230,O01285,P010,1,7442.3,0.2
OI003231,O01285,P028,3,6060.07,0.0
OI003232,O01286,P069,2,5592.45,0.0
OI003233,O01286,P018,2,3329.63,0.2
OI003234,O01286,P078,3,5006.54,0.15
OI003235,O01287,P027,4,5678.95,0.2
OI003236,O01287,P050,4,2647.44,0.05
OI003237,O01287,P003,3,6285.84,0.3
OI003238,O01287,P070,1,4988.16,0.15
OI003239,O01288,P077,4,1850.78,0.2
OI003240,O01288,P033,3,2579.49,0.1
OI003241,O01288,P041,2,1494.52,0.3
OI003242,O01289,P062,3,1993.86,0.2
OI003243,O01289,P076,3,1644.18,0.0
OI003244,O01289,P064,4,4726.39,0.2
OI003245,O01290,P039,1,3602.12,0.1
OI003246,O01290,P010,2,7442.3,0.05
OI003247,O01291,P043,2,6217.67,0.3
OI003248,O01291,P068,2,7430.32,0.15
OI003249,O01291,P078,2,5006.54,0.1
OI003250,O01292,P045,2,5481.6,0.3
OI003251,O01293,P024,1,6203.92,0.2
OI003252,O01293,P077,1,1850.78,0.05
OI003253,O01294,P064,1,4726.39,0.1
OI003254,O01294,P048,3,4310.39,0.05
OI003255,O01294,P044,3,4748.93,0.0
OI003256,O01294,P062,1,1993.86,0.1
OI003257,O01295,P070,2,4988.16,0.1
OI003258,O01296,P026,1,5470.33,0.05
OI003259,O01296,P074,1,7323.07,0.05
OI003260,O01297,P039,2,3602.12,0.15
OI003261,O01297,P007,1,3880.55,0.05
OI003262,O01297,P074,3,7323.07,0.05
OI003263,O01298,P005,2,3320.34,0.3
OI003264,O01298,P018,4,3329.63,0.1
OI003265,O01299,P049,4,6189.2,0.3
OI003266,O01299,P034,2,5252.02,0.0
OI003267,O01300,P070,2,4988.16,0.05
OI003268,O01301,P034,4,5252.02,0.15
OI003269,O01301,P075,1,6578.23,0.05
OI003270,O01301,P026,3,5470.33,0.2
OI003271,O01302,P053,4,2116.53,0.2
OI003272,O01303,P051,4,3109.99,0.3
OI003273,O01303,P057,1,3618.93,0.2
OI003274,O01303,P016,3,3833.17,0.15
OI003275,O01304,P068,4,7430.32,0.05
OI003276,O01304,P036,4,1918.28,0.2
OI003277,O01304,P048,4,4310.39,0.1
OI003278,O01305,P004,2,3768.92,0.0
OI003279,O01305,P074,3,7323.07,0.2
OI003280,O01306,P013,3,1662.63,0.0
OI003281,O01306,P073,4,6594.36,0.2
OI003282,O01306,P035,4,4806.84,0.15
OI003283,O01307,P017,4,5112.9,0.1
OI003284,O01307,P014,1,5526.86,0.1
OI003285,O01307,P067,1,3139.17,0.1
OI003286,O01307,P013,3,1662.63,0.15
OI003287,O01308,P035,1,4806.84,0.1
OI003288,O01308,P060,2,1760.75,0.0
OI003289,O01308,P009,4,4981.98,0.1
OI003290,O01309,P036,4,1918.28,0.2
OI003291,O01310,P045,4,5481.6,0.0
OI003292,O01310,P007,1,3880.55,0.3
OI003293,O01310,P071,2,3503.29,0.05
OI003294,O01311,P029,1,3811.62,0.05
OI003295,O01312,P007,4,3880.55,0.2
OI003296,O01313,P079,2,2345.86,0.2
OI003297,O01313,P023,1,6282.87,0.3
OI003298,O01313,P045,3,5481.6,0.3
OI003299,O01313,P019,3,3112.57,0.3
OI003300,O01314,P005,4,3320.34,0.05
OI003301,O01314,P038,1,2828.73,0.05
OI003302,O01315,P008,3,5224.68,0.0
OI003303,O01315,P057,2,3618.93,0.2
OI003304,O01316,P058,3,4600.81,0.2
OI003305,O01316,P004,3,3768.92,0.0
OI003306,O01316,P010,2,7442.3,0.0
OI003307,O01317,P019,4,3112.57,0.05
OI003308,O01317,P060,1,1760.75,0.0
OI003309,O01318,P017,4,5112.9,0.05
OI003310,O01318,P079,1,2345.86,0.2
OI003311,O01318,P043,2,6217.67,0.05
OI003312,O01318,P070,4,4988.16,0.3
OI003313,O01319,P067,1,3139.17,0.3
OI003314,O01319,P065,1,1521.26,0.2
OI003315,O01319,P048,2,4310.39,0.2
OI003316,O01320,P006,4,4253.34,0.3
OI003317,O01320,P027,4,5678.95,0.15
OI003318,O01320,P057,2,3618.93,0.15
OI003319,O01321,P033,1,2579.49,0.05
OI003320,O01321,P065,4,1521.26,0.0
OI003321,O01321,P056,2,5689.43,0.15
OI003322,O01321,P017,1,5112.9,0.3
OI003323,O01322,P032,2,6623.25,0.15
OI003324,O01322,P026,3,5470.33,0.05
OI003325,O01322,P006,3,4253.34,0.1
OI003326,O01323,P033,3,2579.49,0.0
OI003327,O01324,P080,1,5576.76,0.0
OI003328,O01324,P025,2,3270.83,0.05
OI003329,O01324,P051,2,3109.99,0.0
OI003330,O01324,P047,1,6217.65,0.0
OI003331,O01325,P017,2,5112.9,0.0
OI003332,O01325,P057,2,3618.93,0.0
OI003333,O01325,P069,1,5592.45,0.15
OI003334,O01325,P010,4,7442.3,0.15
OI003335,O01326,P063,3,4500.08,0.05
OI003336,O01326,P076,2,1644.18,0.0
OI003337,O01326,P021,2,5344.27,0.0
OI003338,O01326,P011,4,7495.81,0.0
OI003339,O01327,P077,2,1850.78,0.15
OI003340,O01327,P071,4,3503.29,0.2
OI003341,O01328,P030,4,6724.47,0.1
OI003342,O01328,P029,1,3811.62,0.0
OI003343,O01328,P052,2,5599.03,0.05
OI003344,O01329,P024,4,6203.92,0.2
OI003345,O01330,P054,2,5704.38,0.2
OI003346,O01331,P005,2,3320.34,0.3
OI003347,O01332,P005,1,3320.34,0.15
OI003348,O01332,P067,4,3139.17,0.1
OI003349,O01332,P078,1,5006.54,0.2
OI003350,O01333,P011,4,7495.81,0.0
OI003351,O01333,P052,3,5599.03,0.15
OI003352,O01333,P058,2,4600.81,0.15
OI003353,O01334,P012,3,3994.33,0.05
OI003354,O01334,P075,4,6578.23,0.15
OI003355,O01334,P037,3,3125.99,0.1
OI003356,O01334,P064,1,4726.39,0.2
OI003357,O01335,P063,3,4500.08,0.1
OI003358,O01335,P019,4,3112.57,0.0
OI003359,O01336,P001,3,5060.04,0.15
OI003360,O01336,P028,3,6060.07,0.3
OI003361,O01336,P018,2,3329.63,0.15
OI003362,O01336,P068,1,7430.32,0.05
OI003363,O01337,P005,3,3320.34,0.2
OI003364,O01337,P029,1,3811.62,0.0
OI003365,O01337,P011,2,7495.81,0.05
OI003366,O01338,P063,1,4500.08,0.3
OI003367,O01338,P026,1,5470.33,0.05
OI003368,O01339,P072,4,3098.66,0.0
OI003369,O01339,P005,3,3320.34,0.0
OI003370,O01340,P033,4,2579.49,0.05
OI003371,O01341,P020,3,5123.92,0.3
OI003372,O01341,P008,4,5224.68,0.05
OI003373,O01341,P038,2,2828.73,0.3
OI003374,O01341,P048,4,4310.39,0.3
OI003375,O01342,P011,4,7495.81,0.0
OI003376,O01342,P019,3,3112.57,0.15
OI003377,O01342,P034,4,5252.02,0.1
OI003378,O01342,P024,3,6203.92,0.3
OI003379,O01343,P079,1,2345.86,0.15
OI003380,O01343,P055,2,3905.29,0.3
OI003381,O01343,P057,3,3618.93,0.3
OI003382,O01343,P070,4,4988.16,0.3
OI003383,O01344,P063,2,4500.08,0.15
OI003384,O01345,P021,3,5344.27,0.0
OI003385,O01345,P079,1,2345.86,0.05
OI003386,O01346,P077,4,1850.78,0.0
OI003387,O01346,P032,4,6623.25,0.05
OI003388,O01346,P004,1,3768.92,0.1
OI003389,O01346,P047,1,6217.65,0.0
OI003390,O01347,P056,4,5689.43,0.05
OI003391,O01348,P028,3,6060.07,0.3
OI003392,O01348,P035,3,4806.84,0.0
OI003393,O01348,P027,1,5678.95,0.1
OI003394,O01349,P056,2,5689.43,0.0
OI003395,O01350,P066,4,6217.53,0.15
OI003396,O01350,P073,4,6594.36,0.3
OI003397,O01351,P077,3,1850.78,0.0
OI003398,O01351,P034,1,5252.02,0.05
OI003399,O01351,P033,3,2579.49,0.1
OI003400,O01352,P040,2,5866.02,0.05
OI003401,O01352,P018,1,3329.63,0.05
OI003402,O01352,P079,2,2345.86,0.05
OI003403,O01353,P056,1,5689.43,0.2
OI003404,O01353,P067,1,3139.17,0.0
OI003405,O01354,P025,3,3270.83,0.1
OI003406,O01354,P078,4,5006.54,0.0
OI003407,O01354,P034,2,5252.02,0.0
OI003408,O01355,P038,3,2828.73,0.0
OI003409,O01356,P038,4,2828.73,0.2
OI003410,O01356,P027,4,5678.95,0.1
OI003411,O01356,P073,3,6594.36,0.3
OI003412,O01356,P040,1,5866.02,0.05
OI003413,O01357,P050,2,2647.44,0.05
OI003414,O01357,P055,1,3905.29,0.2
OI003415,O01358,P050,1,2647.44,0.05
OI003416,O01358,P046,3,6490.81,0.1
OI003417,O01359,P022,1,5959.11,0.3
OI003418,O01359,P068,1,7430.32,0.05
OI003419,O01359,P076,1,1644.18,0.15
OI003420,O01359,P010,1,7442.3,0.05
OI003421,O01360,P040,2,5866.02,0.1
OI003422,O01360,P052,2,5599.03,0.15
OI003423,O01361,P063,2,4500.08,0.0
OI003424,O01361,P027,3,5678.95,0.2
OI003425,O01362,P036,2,1918.28,0.1
OI003426,O01362,P014,4,5526.86,0.2
