order_id,customer_id,order_date,order_status
O01075,C0208,2025-03-29 00:00:00,Cancelled
O01076,C0224,2025-09-01 00:00:00,Delivered
O01077,C0353,2025-07-20 00:00:00,Cancelled
O01078,C0174,2025-11-18 00:00:00,Delivered
O01079,C0084,2025-11-23 00:00:00,Pending
O01080,C0234,2025-01-01 00:00:00,Cancelled
O01081,C0035,2025-03-17 00:00:00,Delivered
O01082,C0085,2025-04-09 00:00:00,Delivered
O01083,C0211,2025-04-29 00:00:00,Delivered
O01084,C0399,2025-02-26 00:00:00,Delivered
O01085,C0391,2025-07-11 00:00:00,Delivered
O01086,C0131,2025-12-01 00:00:00,Delivered
O01087,C0211,2025-07-07 00:00:00,Delivered
O01088,C0077,2025-07-20 00:00:00,Delivered
O01089,C0378,2025-10-13 00:00:00,Delivered
O01090,C0124,2025-11-30 00:00:00,Delivered
O01091,C0400,2025-07-21 00:00:00,Delivered
O01092,C0422,2025-05-15 00:00:00,Delivered
O01093,C0345,2025-09-06 00:00:00,Delivered
O01094,C0166,2025-01-15 00:00:00,Delivered
O01095,C0477,2025-10-27 00:00:00,Delivered
O01096,C0344,2026-07-27 00:00:00,Delivered
O01097,C0323,2025-08-30 00:00:00,Delivered
O01098,C0429,2025-03-07 00:00:00,Pending
O01099,C0441,2026-03-06 00:00:00,Delivered
O01100,C0039,2025-03-19 00:00:00,Pending
O01101,C0441,2025-04-28 00:00:00,Pending
O01102,C0383,2025-03-31 00:00:00,Pending
O01103,C0104,2026-06-22 00:00:00,Delivered
O01104,C0154,2026-08-20 00:00:00,Delivered
O01105,C0377,2025-12-13 00:00:00,Cancelled
O01106,C0109,2026-01-11 00:00:00,Delivered
O01107,C0227,2026-01-28 00:00:00,Pending
O01108,C0345,2026-01-07 00:00:00,Delivered
O01109,C0326,2025-11-27 00:00:00,Delivered
O01110,C0455,2026-08-23 00:00:00,Delivered
O01111,C0056,2026-03-22 00:00:00,Delivered
O01112,C0148,2025-02-23 00:00:00,Delivered
O01113,C0493,2025-08-27 00:00:00,Cancelled
O01114,C0285,2026-08-16 00:00:00,Delivered
O01115,C0125,2025-09-03 00:00:00,Pending
O01116,C0145,2025-05-05 00:00:00,Delivered
O01117,C0170,2026-06-13 00:00:00,Cancelled
O01118,C0278,2026-01-14 00:00:00,Delivered
O01119,C0143,2025-12-09 00:00:00,Delivered
O01120,C0311,2025-09-13 00:00:00,Delivered
O01121,C0223,2025-03-17 00:00:00,Cancelled
O01122,C0306,2025-08-22 00:00:00,Cancelled
O01123,C0078,2025-09-23 00:00:00,Delivered
O01124,C0312,2026-07-21 00:00:00,Delivered
O01125,C0463,2025-07-06 00:00:00,Pending
O01126,C0068,2025-04-01 00:00:00,Pending
O01127,C0164,2025-09-17 00:00:00,Delivered
O01128,C0347,2026-08-30 00:00:00,Delivered
O01129,C0309,2025-10-21 00:00:00,Delivered
O01130,C0338,2025-08-19 00:00:00,Delivered
O01131,C0280,2026-02-10 00:00:00,Delivered
O01132,C0342,2026-01-30 00:00:00,Delivered
O01133,C0305,2025-07-01 00:00:00,Delivered
O01134,C0038,2026-08-12 00:00:00,Delivered
O01135,C0376,2025-12-27 00:00:00,Cancelled
O01136,C0224,2025-02-05 00:00:00,Delivered
O01137,C0026,2025-09-05 00:00:00,Delivered
O01138,C0205,2026-07-16 00:00:00,Delivered
O01139,C0218,2025-08-28 00:00:00,Delivered
O01140,C0044,2025-12-12 00:00:00,Cancelled
O01141,C0499,2026-01-08 00:00:00,Delivered
O01142,C0112,2026-03-05 00:00:00,Delivered
O01143,C0166,2026-06-15 00:00:00,Pending
O01144,C0221,2025-04-01 00:00:00,Delivered
O01145,C0417,2025-11-11 00:00:00,Delivered
O01146,C0372,2025-11-21 00:00:00,Pending
O01147,C0386,2025-04-03 00:00:00,Delivered
O01148,C0119,2026-02-14 00:00:00,Delivered
O01149,C0423,2025-03-13 00:00:00,Delivered
O01150,C0415,2025-10-05 00:00:00,Delivered
O01151,C0232,2025-07-20 00:00:00,Delivered
O01152,C0273,2025-04-05 00:00:00,Delivered
O01153,C0019,2026-05-15 00:00:00,Cancelled
O01154,C0381,2025-05-29 00:00:00,Delivered
O01155,C0481,2025-06-05 00:00:00,Pending
O01156,C0237,2026-06-04 00:00:00,Delivered
O01157,C0271,2026-06-18 00:00:00,Pending
O01158,C0250,2025-01-21 00:00:00,Delivered
O01159,C0042,2025-06-18 00:00:00,Delivered
O01160,C0310,2026-03-07 00:00:00,Cancelled
O01161,C0361,2026-04-19 00:00:00,Pending
O01162,C0464,2026-08-31 00:00:00,Delivered
O01163,C0465,2025-12-04 00:00:00,Pending
O01164,C0246,2025-01-05 00:00:00,Delivered
O01165,C0480,2026-06-16 00:00:00,Delivered
O01166,C0265,2025-04-08 00:00:00,Delivered
O01167,C0322,2025-03-15 00:00:00,Delivered
O01168,C0301,2026-02-14 00:00:00,Pending
O01169,C0500,2026-01-03 00:00:00,Cancelled
O01170,C0369,2025-02-06 00:00:00,Cancelled
O01171,C0061,2025-04-13 00:00:00,Delivered
O01172,C0036,2025-12-25 00:00:00,Pending
O01173,C0205,2025-06-05 00:00:00,Delivered
O01174,C0258,2026-02-20 00:00:00,Cancelled
O01175,C0335,2025-09-08 00:00:00,Cancelled
O01176,C0241,2025-12-24 00:00:00,Cancelled
O01177,C0258,2025-10-16 00:00:00,Cancelled
O01178,C0461,2025-08-11 00:00:00,Delivered
O01179,C0168,2025-07-28 00:00:00,Cancelled
O01180,C0247,2026-02-28 00:00:00,Pending
O01181,C0279,2025-11-09 00:00:00,Delivered
O01182,C0235,2025-12-28 00:00:00,Delivered
O01183,C0485,2025-12-18 00:00:00,Delivered
O01184,C0482,2025-05-07 00:00:00,Delivered
O01185,C0257,2026-07-10 00:00:00,Cancelled
O01186,C0226,2025-12-09 00:00:00,Cancelled
O01187,C0295,2026-03-13 00:00:00,Delivered
O01188,C0091,2026-06-21 00:00:00,Delivered
O01189,C0213,2026-07-17 00:00:00,Pending
O01190,C0109,2026-02-10 00:00:00,Delivered
O01191,C0073,2026-04-24 00:00:00,Delivered
O01192,C0048,2025-10-14 00:00:00,Delivered
O01193,C0294,2026-03-25 00:00:00,Cancelled
O01194,C0001,2025-07-15 00:00:00,Delivered
O01195,C0324,2026-03-09 00:00:00,Pending
O01196,C0216,2025-02-22 00:00:00,Pending
O01197,C0184,2026-07-10 00:00:00,Delivered
O01198,C0385,2025-05-29 00:00:00,Delivered
O01199,C0270,2026-02-04 00:00:00,Delivered
O01200,C0367,2025-01-07 00:00:00,Pending
O01201,C0355,2025-04-05 00:00:00,Pending
O01202,C0017,2026-08-23 00:00:00,Delivered
O01203,C0108,2026-05-22 00:00:00,Delivered
O01204,C0285,2025-05-16 00:00:00,Cancelled
O01205,C0488,2025-03-21 00:00:00,Cancelled
O01206,C0078,2026-05-11 00:00:00,Delivered
O01207,C0053,2026-08-26 00:00:00,Cancelled
O01208,C0471,2025-04-13 00:00:00,Pending
O01209,C0484,2026-02-08 00:00:00,Cancelled
O01210,C0084,2025-06-22 00:00:00,Delivered
O01211,C0201,2026-03-29 00:00:00,Delivered
O01212,C0314,2025-09-12 00:00:00,Delivered
O01213,C0098,2025-03-18 00:00:00,Cancelled
O01214,C0164,2025-07-17 00:00:00,Delivered
O01215,C0198,2025-11-24 00:00:00,Delivered
O01216,C0321,2026-05-01 00:00:00,Delivered
O01217,C0155,2025-01-13 00:00:00,Delivered
O01218,C0207,2026-08-06 00:00:00,Delivered
O01219,C0145,2026-01-30 00:00:00,Delivered
O01220,C0380,2026-06-17 00:00:00,Cancelled
O01221,C0077,2026-07-20 00:00:00,Delivered
O01222,C0116,2025-04-04 00:00:00,Pending
O01223,C0125,2025-02-26 00:00:00,Delivered
O01224,C0453,2026-04-18 00:00:00,Cancelled
O01225,C0473,2025-04-25 00:00:00,Delivered
O01226,C0251,2025-03-31 00:00:00,Delivered
O01227,C0079,2025-10-12 00:00:00,Delivered
O01228,C0379,2026-07-10 00:00:00,Delivered
O01229,C0247,2026-04-29 00:00:00,Cancelled
O01230,C0425,2025-11-11 00:00:00,Pending
O01231,C0180,2025-04-30 00:00:00,Delivered
O01232,C0500,2025-07-24 00:00:00,Pending
O01233,C0404,2026-02-23 00:00:00,Delivered
O01234,C0112,2025-04-06 00:00:00,Delivered
O01235,C0363,2025-11-15 00:00:00,Delivered
O01236,C0144,2025-01-08 00:00:00,Pending
O01237,C0175,2025-07-17 00:00:00,Delivered
O01238,C0126,2025-05-31 00:00:00,Delivered
O01239,C0342,2026-02-19 00:00:00,Delivered
O01240,C0132,2026-07-10 00:00:00,Pending
O01241,C0320,2025-03-31 00:00:00,Delivered
O01242,C0292,2026-04-30 00:00:00,Pending
O01243,C0376,2026-02-03 00:00:00,Cancelled
O01244,C0497,2026-08-13 00:00:00,Cancelled
O01245,C0005,2026-07-09 00:00:00,Cancelled
O01246,C0496,2025-03-03 00:00:00,Delivered
O01247,C0055,2026-03-28 00:00:00,Delivered
O01248,C0264,2025-12-27 00:00:00,Delivered
O01249,C0171,2025-03-10 00:00:00,Delivered
O01250,C0320,2025-06-06 00:00:00,Delivered
O01251,C0361,2026-07-18 00:00:00,Delivered
O01252,C0430,2025-11-27 00:00:00,Cancelled
O01253,C0201,2025-07-25 00:00:00,Cancelled
O01254,C0467,2025-07-14 00:00:00,Delivered
O01255,C0162,2026-05-25 00:00:00,Cancelled
O01256,C0102,2025-06-22 00:00:00,Cancelled
O01257,C0190,2025-04-07 00:00:00,Pending
O01258,C0265,2025-12-15 00:00:00,Pending
O01259,C0335,2026-08-27 00:00:00,Pending
O01260,C0417,2025-04-22 00:00:00,Delivered
O01261,C0113,2025-06-05 00:00:00,Cancelled
O01262,C0152,2025-10-13 00:00:00,Delivered
O01263,C0470,2025-05-02 00:00:00,Delivered
O01264,C0220,2026-01-31 00:00:00,Cancelled
O01265,C0121,2025-06-04 00:00:00,Cancelled
O01266,C0493,2025-03-19 00:00:00,Delivered
O01267,C0225,2025-06-08 00:00:00,Pending
O01268,C0493,2026-07-20 00:00:00,Delivered
O01269,C0460,2026-07-23 00:00:00,Delivered
O01270,C0454,2025-11-04 00:00:00,Delivered
O01271,C0291,2025-09-01 00:00:00,Pending
O01272,C0400,2026-05-14 00:00:00,Delivered
O01273,C0481,2025-04-29 00:00:00,Delivered
O01274,C0135,2026-02-02 00:00:00,Cancelled
O01275,C0019,2026-02-18 00:00:00,Delivered
O01276,C0161,2026-03-08 00:00:00,Delivered
O01277,C0319,2025-05-13 00:00:00,Delivered
O01278,C0274,2026-03-12 00:00:00,Delivered
O01279,C0041,2026-01-08 00:00:00,Pending
O01280,C0281,2026-06-17 00:00:00,Delivered
O01281,C0088,2025-04-17 00:00:00,Delivered
O01282,C0253,2026-01-09 00:00:00,Delivered
O01283,C0288,2026-05-20 00:00:00,Delivered
O01284,C0319,2025-06-19 00:00:00,Delivered
O01285,C0207,2026-03-29 00:00:00,Delivered
O01286,C0205,2025-03-02 00:00:00,Cancelled
O01287,C0340,2026-03-13 00:00:00,Delivered
O01288,C0375,2026-01-04 00:00:00,Delivered
O01289,C0404,2025-04-28 00:00:00,Delivered
O01290,C0167,2025-02-10 00:00:00,Delivered
O01291,C0213,2026-03-30 00:00:00,Pending
O01292,C0166,2025-05-27 00:00:00,Pending
O01293,C0264,2025-10-30 00:00:00,Delivered
O01294,C0064,2025-02-06 00:00:00,Delivered
O01295,C0216,2026-08-09 00:00:00,Delivered
O01296,C0095,2025-11-30 00:00:00,Cancelled
O01297,C0267,2026-07-21 00:00:00,Delivered
O01298,C0426,2025-04-08 00:00:00,Delivered
O01299,C0493,2025-05-06 00:00:00,Cancelled
O01300,C0224,2026-01-07 00:00:00,Delivered
O01301,C0029,2026-01-03 00:00:00,Delivered
O01302,C0114,2026-04-26 00:00:00,Delivered
O01303,C0053,2026-07-19 00:00:00,Cancelled
O01304,C0380,2026-05-15 00:00:00,Cancelled
O01305,C0493,2025-03-27 00:00:00,Delivered
O01306,C0277,2025-07-08 00:00:00,Pending
O01307,C0089,2026-07-10 00:00:00,Delivered
O01308,C0011,2025-11-30 00:00:00,Delivered
O01309,C0489,2026-06-12 00:00:00,Delivered
O01310,C0159,2025-12-09 00:00:00,Delivered
O01311,C0057,2025-01-31 00:00:00,Delivered
O01312,C0089,2025-10-15 00:00:00,Delivered
O01313,C0128,2026-05-17 00:00:00,Delivered
O01314,C0328,2026-02-03 00:00:00,Delivered
O01315,C0446,2025-03-22 00:00:00,Delivered
O01316,C0138,2025-05-08 00:00:00,Cancelled
O01317,C0344,2026-06-04 00:00:00,Delivered
O01318,C0033,2026-08-19 00:00:00,Cancelled
O01319,C0006,2026-04-03 00:00:00,Delivered
O01320,C0028,2025-03-01 00:00:00,Pending
O01321,C0462,2026-01-12 00:00:00,Delivered
O01322,C0291,2026-05-20 00:00:00,Delivered
O01323,C0403,2026-01-25 00:00:00,Delivered
O01324,C0011,2025-12-28 00:00:00,Cancelled
O01325,C0012,2025-10-12 00:00:00,Delivered
O01326,C0425,2025-05-29 00:00:00,Delivered
O01327,C0052,2025-06-20 00:00:00,Delivered
O01328,C0078,2026-03-30 00:00:00,Delivered
O01329,C0260,2025-02-12 00:00:00,Delivered
O01330,C0304,2025-02-21 00:00:00,Pending
O01331,C0115,2025-08-30 00:00:00,Cancelled
O01332,C0223,2026-04-16 00:00:00,Delivered
O01333,C0338,2026-02-04 00:00:00,Pending
O01334,C0222,2025-12-25 00:00:00,Cancelled
O01335,C0192,2025-11-21 00:00:00,Delivered
O01336,C0036,2025-03-09 00:00:00,Cancelled
O01337,C0226,2025-07-21 00:00:00,Delivered
O01338,C0402,2025-02-18 00:00:00,Pending
O01339,C0314,2026-04-06 00:00:00,Delivered
O01340,C0447,2026-04-02 00:00:00,Delivered
O01341,C0064,2025-06-06 00:00:00,Delivered
O01342,C0006,2025-06-28 00:00:00,Delivered
O01343,C0275,2025-07-13 00:00:00,Cancelled
O01344,C0090,2026-06-25 00:00:00,Pending
O01345,C0297,2025-10-25 00:00:00,Pending
O01346,C0452,2026-04-09 00:00:00,Cancelled
O01347,C0169,2025-09-30 00:00:00,Cancelled
O01348,C0275,2026-03-01 00:00:00,Delivered
O01349,C0341,2025-11-18 00:00:00,Delivered
O01350,C0076,2025-06-19 00:00:00,Cancelled
O01351,C0449,2026-06-17 00:00:00,Delivered
O01352,C0102,2026-03-08 00:00:00,Delivered
O01353,C0405,2026-04-13 00:00:00,Pending
O01354,C0330,2026-07-31 00:00:00,Delivered
O01355,C0071,2025-06-01 00:00:00,Delivered
O01356,C0363,2025-02-25 00:00:00,Pending
O01357,C0099,2025-12-21 00:00:00,Pending
O01358,C0300,2025-07-18 00:00:00,Delivered
O01359,C0480,2025-09-22 00:00:00,Delivered
O01360,C0477,2025-05-23 00:00:00,Delivered
O01361,C0436,2025-08-31 00:00:00,Cancelled
O01362,C0248,2025-08-28 00:00:00,Pending
O01363,C0280,2025-08-02 00:00:00,Delivered
O01364,C0151,2026-03-28 00:00:00,Cancelled
O01365,C0461,2025-12-27 00:00:00,Delivered
O01366,C0239,2025-10-16 00:00:00,Pending
O01367,C0386,2025-03-10 00:00:00,Delivered
O01368,C0180,2025-12-14 00:00:00,Delivered
O01369,C0371,2025-04-17 00:00:00,Delivered
O01370,C0113,2025-07-11 00:00:00,Pending
O01371,C0367,2025-09-10 00:00:00,Cancelled
O01372,C0023,2025-03-27 00:00:00,Delivered
O01373,C0053,2025-08-25 00:00:00,Delivered
O01374,C0177,2025-06-12 00:00:00,Delivered
O01375,C0242,2026-06-01 00:00:00,Pending
O01376,C0356,2026-06-07 00:00:00,Delivered
O01377,C0180,2025-01-03 00:00:00,Delivered
O01378,C0010,2026-01-02 00:00:00,Cancelled
O01379,C0163,2026-01-25 00:00:00,Delivered
O01380,C0220,2025-08-18 00:00:00,Pending
O01381,C0272,2025-10-13 00:00:00,Cancelled
O01382,C0323,2026-04-26 00:00:00,Cancelled
O01383,C0124,2025-08-18 00:00:00,Cancelled
O01384,C0306,2025-02-09 00:00:00,Cancelled
O01385,C0316,2025-08-15 00:00:00,Delivered
O01386,C0389,2025-06-04 00:00:00,Delivered
O01387,C0262,2025-08-21 00:00:00,Delivered
O01388,C0406,2025-05-20 00:00:00,Delivered
O01389,C0111,2025-04-02 00:00:00,Delivered
O01390,C0356,2026-08-23 00:00:00,Delivered
O01391,C0023,2025-03-20 00:00:00,Delivered
O01392,C0052,2026-03-06 00:00:00,Delivered
O01393,C0433,2026-03-13 00:00:00,Delivered
O01394,C0238,2026-01-11 00:00:00,Delivered
O01395,C0311,2026-07-09 00:00:00,Delivered
O01396,C0302,2025-01-04 00:00:00,Pending
O01397,C0348,2025-07-03 00:00:00,Cancelled
O01398,C0123,2025-04-23 00:00:00,Cancelled
O01399,C0090,2025-12-17 00:00:00,Delivered
O01400,C0022,2026-01-22 00:00:00,Cancelled
O01401,C0433,2026-06-30 00:00:00,Cancelled
O01402,C0112,2025-08-19 00:00:00,Delivered
O01403,C0288,2025-05-24 00:00:00,Delivered
O01404,C0228,2026-07-16 00:00:00,Delivered
O01405,C0082,2026-02-14 00:00:00,Cancelled
O01406,C0207,2026-04-10 00:00:00,Delivered
O01407,C0042,2025-09-28 00:00:00,Delivered
O01408,C0089,2025-09-30 00:00:00,Delivered
O01409,C0070,2025-08-25 00:00:00,Delivered
O01410,C0413,2026-04-01 00:00:00,Delivered
O01411,C0284,2025-05-09 00:00:00,Delivered
O01412,C0463,2026-08-17 00:00:00,Delivered
O01413,C0218,2025-04-17 00:00:00,Delivered
O01414,C0101,2025-10-08 00:00:00,Delivered
O01415,C0305,2025-07-11 00:00:00,Delivered
O01416,C0465,2026-01-26 00:00:00,Cancelled
O01417,C0267,2026-02-18 00:00:00,Cancelled
O01418,C0009,2026-07-13 00:00:00,Delivered
O01419,C0152,2026-04-25 00:00:00,Delivered
O01420,C0463,2025-06-01 00:00:00,Delivered
O01421,C0260,2025-05-06 00:00:00,Pending
O01422,C0476,2026-06-24 00:00:00,Delivered
O01423,C0255,2025-10-24 00:00:00,Delivered
O01424,C0007,2025-03-01 00:00:00,Delivered
O01425,C0437,2026-05-17 00:00:00,Delivered
O01426,C0382,2026-01-30 00:00:00,Delivered
O01427,C0358,2025-01-16 00:00:00,Delivered
O01428,C0486,2026-04-21 00:00:00,Delivered
O01429,C0099,2026-01-05 00:00:00,Cancelled
O01430,C0453,2026-01-09 00:00:00,Delivered
O01431,C0117,2026-06-10 00:00:00,Delivered
O01432,C0486,2025-10-29 00:00:00,Delivered
O01433,C0096,2025-10-08 00:00:00,Delivered
O01434,C0276,2026-01-11 00:00:00,Pending
O01435,C0395,2025-05-01 00:00:00,Delivered
O01436,C0040,2025-04-03 00:00:00,Delivered
O01437,C0034,2026-05-29 00:00:00,Cancelled
O01438,C0425,2025-05-12 00:00:00,Delivered
O01439,C0031,2025-11-03 00:00:00,Delivered
O01440,C0307,2025-06-14 00:00:00,Delivered
O01441,C0470,2025-05-21 00:00:00,Cancelled
O01442,C0308,2025-12-30 00:00:00,Delivered
O01443,C0241,2026-05-03 00:00:00,Cancelled
O01444,C0209,2025-09-26 00:00:00,Delivered
O01445,C0320,2025-03-26 00:00:00,Delivered
O01446,C0286,2025-05-29 00:00:00,Pending
O01447,C0251,2025-04-11 00:00:00,Delivered
O01448,C0077,2026-06-21 00:00:00,Delivered
O01449,C0332,2025-07-14 00:00:00,Delivered
O01450,C0370,2025-08-16 00:00:00,Cancelled
O01451,C0355,2025-02-13 00:00:00,Delivered
O01452,C0038,2025-09-29 00:00:00,Delivered
O01453,C0352,2026-07-10 00:00:00,Cancelled
O01454,C0365,2025-09-07 00:00:00,Delivered
O01455,C0092,2026-01-31 00:00:00,Pending
O01456,C0425,2025-04-21 00:00:00,Delivered
O01457,C0262,2025-03-28 00:00:00,Delivered
O01458,C0237,2026-03-21 00:00:00,Delivered
O01459,C0362,2025-02-09 00:00:00,Cancelled
O01460,C0255,2025-09-30 00:00:00,Delivered
O01461,C0273,2025-07-12 00:00:00,Pending
O01462,C0157,2025-01-10 00:00:00,Pending
O01463,C0464,2025-11-19 00:00:00,Delivered
O01464,C0485,2026-08-10 00:00:00,Cancelled
O01465,C0066,2025-02-12 00:00:00,Delivered
O01466,C0367,2026-05-11 00:00:00,Pending
O01467,C0012,2025-11-24 00:00:00,Delivered
O01468,C0185,2026-03-16 00:00:00,Delivered
O01469,C0485,2025-02-28 00:00:00,Cancelled
O01470,C0088,2026-06-13 00:00:00,Cancelled
O01471,C0189,2025-01-07 00:00:00,Delivered
O01472,C0110,2026-07-06 00:00:00,Delivered
O01473,C0365,2026-02-04 00:00:00,Delivered
O01474,C0232,2025-07-25 00:00:00,Cancelled
O01475,C0297,2025-01-05 00:00:00,Delivered
O01476,C0472,2026-01-07 00:00:00,Pending
O01477,C0261,2025-02-23 00:00:00,Pending
O01478,C0368,2026-01-06 00:00:00,Cancelled
O01479,C0049,2026-04-16 00:00:00,Cancelled
O01480,C0108,2025-06-12 00:00:00,Pending
O01481,C0474,2025-05-26 00:00:00,Delivered
O01482,C0430,2025-05-15 00:00:00,Cancelled
O01483,C0329,2025-05-17 00:00:00,Cancelled
O01484,C0190,2025-03-11 00:00:00,Delivered
O01485,C0100,2025-06-01 00:00:00,Pending
O01486,C0426,2026-02-05 00:00:00,Cancelled
O01487,C0393,2025-07-03 00:00:00,Delivered
O01488,C0121,2026-04-20 00:00:00,Delivered
O01489,C0295,2026-05-14 00:00:00,Delivered
O01490,C0310,2026-04-08 00:00:00,Pending
O01491,C0239,2025-11-25 00:00:00,Pending
O01492,C0464,2025-07-12 00:00:00,Pending
O01493,C0063,2026-07-20 00:00:00,Cancelled
O01494,C0129,2025-05-05 00:00:00,Delivered
O01495,C0048,2025-10-10 00:00:00,Pending
O01496,C0347,2025-10-03 00:00:00,Delivered
O01497,C0323,2026-03-30 00:00:00,Delivered
O01498,C0494,2025-11-29 00:00:00,Delivered
O01499,C0272,2026-05-02 00:00:00,Pending
O01500,C0076,2026-07-13 00:00:00,Delivered
O01501,C0226,2025-08-26 00:00:00,Delivered
O01502,C0045,2026-06-16 00:00:00,Delivered
O01503,C0336,2025-04-14 00:00:00,Delivered
O01504,C0338,2026-07-11 00:00:00,Cancelled
O01505,C0429,2025-04-19 00:00:00,Pending
O01506,C0170,2026-06-01 00:00:00,Delivered
O01507,C0156,2025-08-26 00:00:00,Cancelled
O01508,C0036,2026-08-10 00:00:00,Pending
O01509,C0208,2025-03-20 00:00:00,Pending
O01510,C0238,2025-10-11 00:00:00,Delivered
O01511,C0378,2026-07-03 00:00:00,Pending
O01512,C0377,2025-01-29 00:00:00,Delivered
O01513,C0071,2025-06-11 00:00:00,Pending
O01514,C0143,2025-02-20 00:00:00,Delivered
O01515,C0256,2025-07-15 00:00:00,Delivered
O01516,C0168,2025-08-26 00:00:00,Pending
O01517,C0013,2026-01-12 00:00:00,Cancelled
O01518,C0423,2025-06-06 00:00:00,Delivered
O01519,C0366,2025-04-07 00:00:00,Pending
O01520,C0261,2025-04-14 00:00:00,Delivered
O01521,C0159,2026-07-25 00:00:00,Cancelled
O01522,C0422,2026-08-03 00:00:00,Delivered
O01523,C0018,2025-05-15 00:00:00,Delivered
O01524,C0224,2025-04-29 00:00:00,Pending
O01525,C0401,2025-02-02 00:00:00,Pending
O01526,C0477,2026-08-07 00:00:00,Delivered
O01527,C0126,2026-03-06 00:00:00,Delivered
O01528,C0326,2026-04-08 00:00:00,Cancelled
O01529,C0095,2025-06-26 00:00:00,Delivered
O01530,C0058,2026-01-25 00:00:00,Cancelled
O01531,C0177,2025-02-06 00:00:00,Pending
O01532,C0443,2026-02-16 00:00:00,Cancelled
O01533,C0345,2025-12-19 00:00:00,Delivered
O01534,C0245,2025-07-21 00:00:00,Delivered
O01535,C0142,2026-03-08 00:00:00,Cancelled
O01536,C0071,2026-01-29 00:00:00,Delivered
O01537,C0136,2025-09-24 00:00:00,Delivered
O01538,C0077,2025-04-24 00:00:00,Delivered
O01539,C0094,2025-01-15 00:00:00,Cancelled
O01540,C0344,2026-07-25 00:00:00,Delivered
O01541,C0067,2025-06-21 00:00:00,Cancelled
O01542,C0024,2025-07-03 00:00:00,Cancelled
O01543,C0272,2026-02-19 00:00:00,Delivered
O01544,C0144,2025-06-05 00:00:00,Delivered
O01545,C0228,2025-08-17 00:00:00,Delivered
O01546,C0070,2026-03-09 00:00:00,Delivered
O01547,C0105,2025-12-28 00:00:00,Delivered
O01548,C0221,2026-02-04 00:00:00,Delivered
O01549,C0346,2025-01-03 00:00:00,Delivered
O01550,C0208,2025-10-02 00:00:00,Delivered
O01551,C0271,2025-10-16 00:00:00,Delivered
O01552,C0261,2026-01-20 00:00:00,Delivered
O01553,C0135,2025-04-03 00:00:00,Delivered
O01554,C0140,2025-04-07 00:00:00,Cancelled
O01555,C0213,2026-04-09 00:00:00,Delivered
O01556,C0017,2026-02-14 00:00:00,Delivered
O01557,C0343,2026-05-09 00:00:00,Delivered
O01558,C0308,2025-06-14 00:00:00,Pending
O01559,C0154,2026-08-30 00:00:00,Delivered
O01560,C0187,2025-06-15 00:00:00,Cancelled
O01561,C0165,2026-01-31 00:00:00,Delivered
O01562,C0326,2025-04-09 00:00:00,Delivered
O01563,C0380,2026-07-13 00:00:00,Delivered
O01564,C0055,2025-07-22 00:00:00,Delivered
O01565,C0207,2026-05-03 00:00:00,Cancelled
O01566,C0007,2025-07-21 00:00:00,Delivered
O01567,C0227,2026-04-26 00:00:00,Delivered
O01568,C0125,2025-10-04 00:00:00,Delivered
O01569,C0168,2025-02-07 00:00:00,Pending
O01570,C0229,2025-04-26 00:00:00,Delivered
O01571,C0162,2026-02-20 00:00:00,Delivered
O01572,C0198,2025-04-28 00:00:00,Pending
O01573,C0383,2025-06-17 00:00:00,Cancelled
O01574,C0406,2025-11-26 00:00:00,Cancelled
O01575,C0003,2025-06-03 00:00:00,Pending
O01576,C0189,2025-03-20 00:00:00,Delivered
O01577,C0424,2026-01-15 00:00:00,Pending
O01578,C0266,2026-02-23 00:00:00,Delivered
O01579,C0103,2026-03-22 00:00:00,Delivered
O01580,C0297,2026-07-28 00:00:00,Delivered
O01581,C0073,2025-03-17 00:00:00,Cancelled
O01582,C0011,2025-09-17 00:00:00,Pending
O01583,C0317,2025-05-23 00:00:00,Cancelled
O01584,C0258,2026-07-02 00:00:00,Delivered
O01585,C0379,2025-11-25 00:00:00,Delivered
O01586,C0173,2025-03-01 00:00:00,Cancelled
O01587,C0428,2026-02-25 00:00:00,Delivered
O01588,C0211,2025-01-27 00:00:00,Cancelled
O01589,C0370,2025-06-16 00:00:00,Cancelled
O01590,C0051,2026-03-15 00:00:00,Delivered
O01591,C0049,2025-11-04 00:00:00,Delivered
O01592,C0392,2026-04-08 00:00:00,Delivered
O01593,C0417,2025-12-14 00:00:00,Delivered
O01594,C0472,2026-05-28 00:00:00,Delivered
O01595,C0163,2025-12-09 00:00:00,Pending
O01596,C0012,2025-02-04 00:00:00,Pending
O01597,C0490,2025-02-13 00:00:00,Delivered
O01598,C0301,2026-04-18 00:00:00,Delivered
O01599,C0124,2025-01-24 00:00:00,Cancelled
O01600,C0382,2025-08-17 00:00:00,Cancelled
O01601,C0452,2025-01-10 00:00:00,Cancelled
O01602,C0143,2025-07-04 00:00:00,Cancelled
O01603,C0385,2025-12-28 00:00:00,Pending
O01604,C0394,2025-04-16 00:00:00,Pending
O01605,C0251,2025-10-11 00:00:00,Delivered
O01606,C0317,2026-08-29 00:00:00,Delivered
O01607,C0135,2025-02-12 00:00:00,Delivered
O01608,C0465,2025-02-08 00:00:00,Delivered
O01609,C0492,2025-06-14 00:00:00,Delivered
O01610,C0491,2026-05-18 00:00:00,Cancelled
